Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Postal Code,Market,Product ID,Category,Sub-Category,Brand,Product Name,Sales Channel,Store ID,Order Priority,Payment Mode,Quantity,Unit Price,Discount,COGS,Sales,Profit,Returned,Promo Applied
ORD-2021-008594,2022-01-04,2022-01-05,Standard Class,CUST-2293,Neha Reddy,Home Office,India,Chennai,Tamil Nadu,South,171063,APAC,HOU-TOO-7558,Household,Toothpaste,Sensodyne,Sensodyne Toothpaste,Offline,SM102,Medium,Card,1,344.73,0.13,209.35,299.92,90.57,0,0
ORD-2022-008595,2021-09-15,2021-09-17,First Class,CUST-7855,Priya Das,Home Office,India,Surat,Gujarat,West,693330,APAC,DAI-MIL-2895,Dairy,Milk,Aavin,Aavin Milk,Online,SM120,Medium,UPI,1,87.14,0.0,48.37,87.14,38.77,0,1
ORD-2023-008596,2021-03-26,2021-03-28,Second Class,CUST-8492,Amit Reddy,Consumer,India,Mumbai,Maharashtra,West,235901,APAC,DAI-BUT-7339,Dairy,Butter,Amul,Amul Butter,Offline,SM100,Medium,COD,2,206.58,0.0,341.04,413.16,72.12,0,0
ORD-2024-008597,2023-08-24,2023-08-25,Same Day,CUST-6090,Vikram Gupta,Corporate,India,Pune,Maharashtra,West,633512,APAC,DAI-BUT-5855,Dairy,Butter,Mother Dairy,Mother Dairy Butter,Offline,SM120,Medium,Card,5,222.29,0.0,898.45,1111.45,213.0,0,0
ORD-2019-008598,2022-06-26,2022-06-29,First Class,CUST-4424,Ananya Reddy,Consumer,India,Surat,Gujarat,West,329276,APAC,HOU-DET-1899,Household,Detergent,Tide,Tide Detergent,Online,SM119,Medium,Wallet,3,179.41,0.0,333.75,538.23,204.48,0,0
ORD-2020-008599,2021-11-08,2021-11-12,Second Class,CUST-2287,Ananya Mehta,Corporate,India,Chennai,Tamil Nadu,South,492803,APAC,HOU-SOA-8811,Household,Soap,Dove,Dove Soap,Offline,SM107,Low,COD,4,82.18,0.0,234.16,328.72,94.56,0,0
ORD-2021-008600,2024-02-20,2024-02-24,Standard Class,CUST-2314,Rahul Gupta,Consumer,India,Jaipur,Rajasthan,North,368516,APAC,BEV-JUI-6078,Beverages,Juice,Paperboat,Paperboat Juice,Offline,SM120,Medium,UPI,3,78.72,0.0,142.32,236.16,93.84,0,0
ORD-2022-008601,2024-04-24,2024-04-27,Second Class,CUST-1914,Neha Das,Corporate,India,Ahmedabad,Gujarat,West,334728,APAC,BAK-BRE-8894,Bakery,Bread,Local Bakery,Local Bakery Bread,Online,SM115,Medium,UPI,6,190.41,0.0,953.64,1142.46,188.82,0,0
ORD-2023-008602,2019-08-28,2019-08-31,Same Day,CUST-4707,Amit Sharma,Home Office,India,Kolkata,West Bengal,East,537102,APAC,BEV-MIN-3082,Beverages,Mineral Water,Bisleri,Bisleri Mineral Water,Online,SM124,Low,UPI,3,97.78,0.0,239.91,293.34,53.43,0,1
ORD-2024-008603,2020-01-11,2020-01-14,Standard Class,CUST-3216,Rohit Mondal,Home Office,India,Delhi,Delhi,North,176983,APAC,PRO-BAN-2725,Produce,Bananas,Dwarf,Dwarf Bananas,Offline,SM117,Critical,COD,4,30.43,0.0,89.12,121.72,32.6,0,0
ORD-2019-008604,2023-07-19,2023-07-20,Second Class,CUST-5421,Amit Iyer,Consumer,India,Delhi,Delhi,North,521788,APAC,SNA-POP-6724,Snacks,Popcorn,ACT II,ACT II Popcorn,Online,SM128,Low,UPI,3,176.93,0.14,414.96,456.48,41.52,1,0
ORD-2020-008605,2021-07-10,2021-07-14,First Class,CUST-5385,Isha Mehta,Consumer,India,Pune,Maharashtra,West,338129,APAC,BEV-JUI-9960,Beverages,Juice,Paperboat,Paperboat Juice,Offline,SM127,High,UPI,2,52.48,0.06,66.54,98.66,32.12,0,0
ORD-2021-008606,2023-06-29,2023-07-05,Same Day,CUST-7168,Karan Mehta,Consumer,India,Chennai,Tamil Nadu,South,387010,APAC,DAI-YOG-4251,Dairy,Yogurt,Nestle,Nestle Yogurt,Online,SM126,Medium,Wallet,2,168.8,0.0,275.8,337.6,61.8,0,0
ORD-2022-008607,2024-01-16,2024-01-21,Same Day,CUST-6684,Rahul Singh,Home Office,India,Ahmedabad,Gujarat,West,690203,APAC,SNA-CHO-2449,Snacks,Chocolate,Nestle,Nestle Chocolate,Offline,SM125,High,UPI,2,128.3,0.0,217.34,256.6,39.26,0,1
ORD-2023-008608,2021-06-07,2021-06-11,First Class,CUST-5731,Priya Iyer,Consumer,India,Surat,Gujarat,West,533850,APAC,PRO-ONI-2088,Produce,Onions,Nashik,Nashik Onions,Offline,SM111,High,Card,3,27.92,0.08,64.32,77.06,12.74,0,0
ORD-2024-008609,2023-08-01,2023-08-03,First Class,CUST-8291,Ananya Mondal,Home Office,India,Jaipur,Rajasthan,North,352297,APAC,PRO-ONI-8594,Produce,Onions,Shallots,Shallots Onions,Online,SM109,High,UPI,2,10.33,0.0,11.44,20.66,9.22,1,0
ORD-2019-008610,2022-07-12,2022-07-17,First Class,CUST-9866,Sneha Reddy,Corporate,India,Delhi,Delhi,North,256294,APAC,HOU-DET-3428,Household,Detergent,Ariel,Ariel Detergent,Online,SM108,High,Card,1,84.15,0.0,63.73,84.15,20.42,0,0
ORD-2020-008611,2022-12-22,2022-12-23,Same Day,CUST-1420,Rohit Reddy,Corporate,India,Surat,Gujarat,West,630986,APAC,SNA-BIS-1660,Snacks,Biscuits,Parle,Parle Biscuits,Offline,SM112,Medium,NetBanking,4,27.02,0.0,64.96,108.08,43.12,0,0
ORD-2021-008612,2020-03-06,2020-03-10,First Class,CUST-1227,Neha Patel,Corporate,India,Ahmedabad,Gujarat,West,430332,APAC,PRO-ONI-8493,Produce,Onions,Nashik,Nashik Onions,Online,SM115,Medium,UPI,3,116.54,0.0,269.1,349.62,80.52,0,1
ORD-2022-008613,2024-03-08,2024-03-11,First Class,CUST-2028,Neha Singh,Home Office,India,Chennai,Tamil Nadu,South,216016,APAC,BEV-TEA-0841,Beverages,Tea,Tata,Tata Tea,Online,SM124,High,COD,3,107.6,0.0,239.91,322.8,82.89,0,0
ORD-2023-008614,2022-10-29,2022-10-30,Second Class,CUST-3603,Isha Patel,Corporate,India,Jaipur,Rajasthan,North,565960,APAC,BEV-COF-8399,Beverages,Coffee,Bru,Bru Coffee,Offline,SM102,High,Wallet,5,144.33,0.0,504.15,721.65,217.5,0,0
ORD-2024-008615,2022-01-03,2022-01-07,Second Class,CUST-9417,Rahul Singh,Home Office,India,Kolkata,West Bengal,East,144445,APAC,SNA-CHI-4437,Snacks,Chips,Bingo,Bingo Chips,Offline,SM115,Medium,Card,5,172.53,0.0,536.45,862.65,326.2,0,0
ORD-2019-008616,2024-10-27,2024-10-28,Second Class,CUST-1843,Rohit Reddy,Corporate,India,Ahmedabad,Gujarat,West,611426,APAC,DAI-YOG-1694,Dairy,Yogurt,Nestle,Nestle Yogurt,Online,SM128,Low,UPI,4,195.24,0.1,646.84,702.86,56.02,0,0
ORD-2020-008617,2024-06-03,2024-06-05,First Class,CUST-6180,Priya Reddy,Consumer,India,Ahmedabad,Gujarat,West,494065,APAC,SNA-BIS-6546,Snacks,Biscuits,Sunfeast,Sunfeast Biscuits,Offline,SM125,Medium,Card,3,74.5,0.0,188.13,223.5,35.37,1,0
ORD-2021-008618,2019-06-03,2019-06-08,First Class,CUST-8839,Amit Singh,Consumer,India,Delhi,Delhi,North,488589,APAC,PRO-TOM-2684,Produce,Tomatoes,Cherry,Cherry Tomatoes,Offline,SM119,Medium,COD,1,34.77,0.0,19.85,34.77,14.92,0,0
ORD-2022-008619,2023-06-14,2023-06-17,Second Class,CUST-6022,Isha Mehta,Home Office,India,Kolkata,West Bengal,East,444753,APAC,BAK-MUF-6502,Bakery,Muffins,ITC,ITC Muffins,Offline,SM122,Medium,UPI,3,99.08,0.0,190.98,297.24,106.26,0,0
ORD-2023-008620,2023-09-15,2023-09-20,Same Day,CUST-6850,Rahul Mehta,Home Office,India,Ahmedabad,Gujarat,West,521193,APAC,DAI-MIL-9048,Dairy,Milk,Aavin,Aavin Milk,Online,SM103,Medium,Wallet,6,243.14,0.0,978.12,1458.84,480.72,0,1
ORD-2024-008621,2020-12-06,2020-12-08,First Class,CUST-6930,Ananya Khan,Corporate,India,Pune,Maharashtra,West,251808,APAC,HOU-SOA-2055,Household,Soap,Dove,Dove Soap,Online,SM120,Medium,UPI,2,533.32,0.0,896.92,1066.64,169.72,0,0
ORD-2019-008622,2023-12-08,2023-12-13,Standard Class,CUST-5894,Karan Das,Home Office,India,Chennai,Tamil Nadu,South,597661,APAC,BAK-CAK-0995,Bakery,Cakes,Theobroma,Theobroma Cakes,Online,SM115,High,Card,6,101.94,0.0,441.48,611.64,170.16,0,0
ORD-2020-008623,2021-12-10,2021-12-12,First Class,CUST-2259,Rohit Patel,Home Office,India,Hyderabad,Telangana,South,220395,APAC,DAI-CHE-5387,Dairy,Cheese,Go,Go Cheese,Offline,SM125,Medium,NetBanking,1,132.62,0.0,102.32,132.62,30.3,0,1
ORD-2021-008624,2023-07-07,2023-07-12,Standard Class,CUST-1303,Karan Mehta,Home Office,India,Bengaluru,Karnataka,South,368992,APAC,HOU-SHA-1446,Household,Shampoo,Clinic Plus,Clinic Plus Shampoo,Offline,SM126,Medium,Wallet,4,70.47,0.0,169.48,281.88,112.4,0,0
ORD-2022-008625,2020-10-05,2020-10-10,Standard Class,CUST-7388,Rohit Reddy,Corporate,India,Ahmedabad,Gujarat,West,212894,APAC,BEV-SOF-9127,Beverages,Soft Drink,Pepsi,Pepsi Soft Drink,Online,SM114,Medium,UPI,3,55.59,0.07,131.55,155.1,23.55,0,0
ORD-2023-008626,2024-09-07,2024-09-10,Second Class,CUST-8693,Vikram Gupta,Consumer,India,Kolkata,West Bengal,East,172039,APAC,BEV-TEA-5986,Beverages,Tea,Tetley,Tetley Tea,Offline,SM111,Low,COD,4,39.37,0.0,98.4,157.48,59.08,0,1
ORD-2024-008627,2024-01-30,2024-02-02,Second Class,CUST-4680,Isha Das,Corporate,India,Surat,Gujarat,West,506847,APAC,BEV-JUI-9877,Beverages,Juice,Paperboat,Paperboat Juice,Online,SM123,High,UPI,4,178.16,0.0,507.52,712.64,205.12,0,0
ORD-2019-008628,2020-07-19,2020-07-20,First Class,CUST-2064,Rahul Khan,Corporate,India,Kolkata,West Bengal,East,338429,APAC,HOU-SOA-2990,Household,Soap,Dove,Dove Soap,Online,SM127,Low,Card,2,446.83,0.08,732.34,822.17,89.83,0,0
ORD-2020-008629,2020-10-26,2020-10-28,First Class,CUST-5424,Rohit Sharma,Home Office,India,Pune,Maharashtra,West,481298,APAC,PRO-LEA-6304,Produce,Leafy Greens,Spinach,Spinach Leafy Greens,Online,SM127,Medium,COD,5,50.37,0.0,154.45,251.85,97.4,0,0
ORD-2021-008630,2023-08-17,2023-08-22,Second Class,CUST-9939,Priya Mehta,Home Office,India,Pune,Maharashtra,West,152706,APAC,BEV-TEA-3073,Beverages,Tea,Brooke Bond,Brooke Bond Tea,Online,SM122,Medium,COD,3,23.79,0.17,58.74,59.24,0.5,0,1
ORD-2022-008631,2021-05-20,2021-05-22,Second Class,CUST-7822,Sneha Singh,Consumer,India,Jaipur,Rajasthan,North,402469,APAC,BEV-JUI-8502,Beverages,Juice,Real,Real Juice,Online,SM107,Critical,Card,2,91.94,0.15,151.12,156.3,5.18,0,0
ORD-2023-008632,2023-03-04,2023-03-09,Same Day,CUST-5312,Sneha Singh,Home Office,India,Surat,Gujarat,West,621351,APAC,HOU-TOO-5132,Household,Toothpaste,Oral-B,Oral-B Toothpaste,Online,SM102,Medium,Wallet,3,153.49,0.0,253.86,460.47,206.61,0,1
ORD-2024-008633,2022-07-12,2022-07-16,Same Day,CUST-8471,Rahul Reddy,Corporate,India,Ahmedabad,Gujarat,West,486424,APAC,BAK-BRE-8986,Bakery,Bread,Harvest Gold,Harvest Gold Bread,Online,SM108,High,Card,1,142.79,0.0,89.71,142.79,53.08,0,0
ORD-2019-008634,2024-10-07,2024-10-09,Standard Class,CUST-1550,Amit Gupta,Consumer,India,Chennai,Tamil Nadu,South,665604,APAC,HOU-TIS-4719,Household,Tissue,Premier,Premier Tissue,Offline,SM125,Low,Card,3,532.85,0.0,1124.19,1598.55,474.36,0,1
ORD-2020-008635,2022-06-10,2022-06-12,First Class,CUST-9510,Neha Gupta,Consumer,India,Surat,Gujarat,West,515732,APAC,DAI-YOG-9529,Dairy,Yogurt,Amul,Amul Yogurt,Online,SM104,High,Wallet,4,203.94,0.0,636.88,815.76,178.88,0,0
ORD-2021-008636,2020-02-18,2020-02-19,Same Day,CUST-9015,Rahul Khan,Home Office,India,Surat,Gujarat,West,626488,APAC,DAI-CHE-7764,Dairy,Cheese,La Vache,La Vache Cheese,Online,SM114,Medium,Card,4,234.14,0.0,783.64,936.56,152.92,0,0
ORD-2022-008637,2020-02-29,2020-03-01,First Class,CUST-8115,Sneha Khan,Consumer,India,Kolkata,West Bengal,East,386107,APAC,PRO-APP-7971,Produce,Apples,Shimla,Shimla Apples,Offline,SM116,Medium,Card,3,19.39,0.0,48.06,58.17,10.11,0,0
ORD-2023-008638,2020-06-06,2020-06-08,Standard Class,CUST-3949,Vikram Mehta,Home Office,India,Chennai,Tamil Nadu,South,361704,APAC,BAK-BUN-0070,Bakery,Buns,Local Bakery,Local Bakery Buns,Online,SM119,Low,COD,1,143.14,0.0,103.52,143.14,39.62,0,0
ORD-2024-008639,2020-09-17,2020-09-23,Second Class,CUST-1051,Isha Singh,Corporate,India,Jaipur,Rajasthan,North,615840,APAC,BEV-TEA-8155,Beverages,Tea,Brooke Bond,Brooke Bond Tea,Offline,SM110,Medium,Wallet,6,120.48,0.0,399.84,722.88,323.04,0,0
ORD-2019-008640,2023-09-23,2023-09-26,First Class,CUST-8437,Isha Khan,Consumer,India,Jaipur,Rajasthan,North,491588,APAC,BAK-BUN-4826,Bakery,Buns,Local Bakery,Local Bakery Buns,Online,SM126,High,COD,2,265.68,0.0,363.14,531.36,168.22,0,0
ORD-2020-008641,2020-04-19,2020-04-23,First Class,CUST-1476,Rahul Patel,Home Office,India,Pune,Maharashtra,West,334818,APAC,BAK-COO-6445,Bakery,Cookies,Local Bakery,Local Bakery Cookies,Offline,SM108,Medium,Card,1,87.8,0.0,71.98,87.8,15.82,0,1
ORD-2021-008642,2019-09-30,2019-10-01,Same Day,CUST-3853,Karan Mondal,Home Office,India,Bengaluru,Karnataka,South,605666,APAC,PRO-BAN-5933,Produce,Bananas,Yelakki,Yelakki Bananas,Online,SM116,Medium,COD,1,23.18,0.0,16.21,23.18,6.97,0,0
ORD-2022-008643,2022-10-05,2022-10-08,Standard Class,CUST-5260,Isha Sharma,Corporate,India,Kolkata,West Bengal,East,283409,APAC,BEV-MIN-6458,Beverages,Mineral Water,Bisleri,Bisleri Mineral Water,Online,SM128,High,Card,1,27.19,0.0,19.9,27.19,7.29,0,0
ORD-2023-008644,2024-05-27,2024-05-30,Same Day,CUST-7720,Rahul Reddy,Home Office,India,Delhi,Delhi,North,618628,APAC,DAI-CHE-4188,Dairy,Cheese,Go,Go Cheese,Online,SM111,High,COD,2,84.14,0.13,131.86,146.4,14.54,0,0
ORD-2024-008645,2020-02-21,2020-02-24,Second Class,CUST-1082,Rohit Mehta,Home Office,India,Kolkata,West Bengal,East,301007,APAC,SNA-NAM-1021,Snacks,Namkeen,Bikaji,Bikaji Namkeen,Online,SM110,Medium,NetBanking,2,25.95,0.0,43.94,51.9,7.96,0,0
ORD-2019-008646,2022-04-12,2022-04-17,Same Day,CUST-9175,Neha Khan,Home Office,India,Mumbai,Maharashtra,West,350097,APAC,SNA-NAM-6248,Snacks,Namkeen,Bikaji,Bikaji Namkeen,Online,SM125,Low,UPI,5,23.52,0.02,94.1,115.25,21.15,0,1
ORD-2020-008647,2022-07-02,2022-07-07,Standard Class,CUST-1522,Neha Reddy,Corporate,India,Kolkata,West Bengal,East,188707,APAC,BEV-ENE-9498,Beverages,Energy Drink,Power Horse,Power Horse Energy Drink,Online,SM118,High,Card,1,51.13,0.0,40.13,51.13,11.0,0,1
ORD-2021-008648,2023-11-23,2023-11-26,Standard Class,CUST-8469,Priya Iyer,Home Office,India,Bengaluru,Karnataka,South,489343,APAC,HOU-SOA-8024,Household,Soap,Pears,Pears Soap,Online,SM102,Critical,UPI,1,112.69,0.0,71.54,112.69,41.15,0,0
ORD-2022-008649,2020-09-20,2020-09-22,Same Day,CUST-4562,Vikram Reddy,Home Office,India,Jaipur,Rajasthan,North,629899,APAC,BEV-ENE-5943,Beverages,Energy Drink,Sting,Sting Energy Drink,Online,SM108,Low,Card,2,91.75,0.0,132.74,183.5,50.76,0,0
ORD-2023-008650,2020-04-21,2020-04-22,Standard Class,CUST-3081,Amit Das,Home Office,India,Delhi,Delhi,North,582380,APAC,SNA-CHI-8647,Snacks,Chips,Bingo,Bingo Chips,Offline,SM121,Medium,Card,1,47.56,0.04,34.88,45.66,10.78,0,0
ORD-2024-008651,2024-05-28,2024-05-31,Standard Class,CUST-7034,Rohit Singh,Corporate,India,Bengaluru,Karnataka,South,682292,APAC,SNA-BIS-4896,Snacks,Biscuits,Britannia,Britannia Biscuits,Offline,SM119,High,Card,5,80.59,0.02,241.5,394.89,153.39,0,0
ORD-2019-008652,2022-09-14,2022-09-15,Standard Class,CUST-3196,Sneha Reddy,Corporate,India,Surat,Gujarat,West,653445,APAC,SNA-NAM-0250,Snacks,Namkeen,Bikanervala,Bikanervala Namkeen,Online,SM105,Low,Card,4,77.17,0.15,181.88,262.38,80.5,0,1
ORD-2020-008653,2021-07-04,2021-07-06,First Class,CUST-6388,Vikram Mondal,Home Office,India,Surat,Gujarat,West,653534,APAC,BAK-CAK-5461,Bakery,Cakes,Local Bakery,Local Bakery Cakes,Offline,SM100,High,Card,1,118.29,0.03,73.37,114.74,41.37,1,0
ORD-2021-008654,2024-04-16,2024-04-18,Same Day,CUST-5540,Neha Reddy,Corporate,India,Jaipur,Rajasthan,North,138712,APAC,BEV-ENE-6945,Beverages,Energy Drink,Power Horse,Power Horse Energy Drink,Offline,SM120,Medium,COD,4,126.21,0.0,300.76,504.84,204.08,0,0
ORD-2022-008655,2022-08-04,2022-08-08,Second Class,CUST-5944,Isha Gupta,Consumer,India,Bengaluru,Karnataka,South,200168,APAC,PRO-POT-6877,Produce,Potatoes,Kufri,Kufri Potatoes,Online,SM122,Medium,Wallet,2,117.92,0.0,165.34,235.84,70.5,0,0
ORD-2023-008656,2023-10-29,2023-10-30,Same Day,CUST-9057,Isha Iyer,Consumer,India,Hyderabad,Telangana,South,640771,APAC,BEV-SOF-1315,Beverages,Soft Drink,Fanta,Fanta Soft Drink,Online,SM116,High,NetBanking,1,110.44,0.13,88.63,96.08,7.45,0,0
ORD-2024-008657,2021-07-07,2021-07-10,Same Day,CUST-6044,Isha Khan,Consumer,India,Bengaluru,Karnataka,South,427496,APAC,SNA-NOO-8346,Snacks,Noodles,Knorr,Knorr Noodles,Online,SM113,Low,COD,3,153.15,0.07,301.14,427.29,126.15,0,1
ORD-2019-008658,2019-01-08,2019-01-09,Standard Class,CUST-7892,Amit Sharma,Consumer,India,Pune,Maharashtra,West,610177,APAC,PRO-POT-6037,Produce,Potatoes,Chipsona,Chipsona Potatoes,Online,SM110,Low,Card,3,82.0,0.0,157.56,246.0,88.44,0,0
ORD-2020-008659,2019-11-15,2019-11-21,Standard Class,CUST-2785,Sneha Singh,Corporate,India,Surat,Gujarat,West,381699,APAC,HOU-CLE-9470,Household,Cleaner,Lizol,Lizol Cleaner,Offline,SM114,Medium,UPI,2,367.89,0.0,414.06,735.78,321.72,0,0
ORD-2021-008660,2019-02-16,2019-02-18,Standard Class,CUST-2955,Vikram Mehta,Home Office,India,Pune,Maharashtra,West,635680,APAC,BAK-BRE-1585,Bakery,Bread,Modern,Modern Bread,Offline,SM104,Low,Card,1,232.47,0.0,148.85,232.47,83.62,0,0
ORD-2022-008661,2022-12-28,2022-12-30,Standard Class,CUST-4470,Priya Gupta,Consumer,India,Jaipur,Rajasthan,North,273747,APAC,SNA-CHO-3932,Snacks,Chocolate,Nestle,Nestle Chocolate,Offline,SM124,Medium,Wallet,3,49.56,0.07,92.01,138.27,46.26,0,1
ORD-2023-008662,2021-05-04,2021-05-08,Second Class,CUST-5149,Rahul Das,Consumer,India,Hyderabad,Telangana,South,664135,APAC,BAK-BRE-1114,Bakery,Bread,Britannia,Britannia Bread,Online,SM107,Medium,COD,3,244.38,0.0,459.54,733.14,273.6,0,0
ORD-2024-008663,2020-06-17,2020-06-24,Same Day,CUST-8073,Isha Sharma,Consumer,India,Mumbai,Maharashtra,West,167299,APAC,PRO-BAN-3734,Produce,Bananas,Cavendish,Cavendish Bananas,Online,SM108,Medium,UPI,3,13.76,0.05,31.83,39.22,7.39,0,1
ORD-2019-008664,2019-06-09,2019-06-12,Second Class,CUST-1071,Neha Iyer,Home Office,India,Kolkata,West Bengal,East,664974,APAC,HOU-SHA-9795,Household,Shampoo,Pantene,Pantene Shampoo,Online,SM119,Medium,UPI,5,560.54,0.13,2299.55,2438.35,138.8,0,1
ORD-2020-008665,2023-10-16,2023-10-23,First Class,CUST-1065,Priya Iyer,Home Office,India,Pune,Maharashtra,West,598247,APAC,SNA-POP-9164,Snacks,Popcorn,Gourmia,Gourmia Popcorn,Offline,SM109,Medium,COD,4,92.48,0.16,313.36,310.73,-2.63,0,0
ORD-2021-008666,2020-05-13,2020-05-16,Same Day,CUST-6297,Priya Khan,Corporate,India,Bengaluru,Karnataka,South,247392,APAC,SNA-NOO-6658,Snacks,Noodles,Yippee,Yippee Noodles,Offline,SM129,Medium,Card,4,108.84,0.06,272.88,409.24,136.36,0,0
ORD-2022-008667,2022-08-02,2022-08-09,First Class,CUST-4314,Vikram Gupta,Home Office,India,Jaipur,Rajasthan,North,239965,APAC,PRO-LEA-2720,Produce,Leafy Greens,Coriander,Coriander Leafy Greens,Offline,SM108,Medium,Card,4,16.19,0.0,47.72,64.76,17.04,0,0
ORD-2023-008668,2024-03-08,2024-03-10,Same Day,CUST-9224,Sneha Reddy,Home Office,India,Jaipur,Rajasthan,North,162032,APAC,SNA-POP-9717,Snacks,Popcorn,ACT II,ACT II Popcorn,Offline,SM112,Medium,Card,4,142.84,0.0,460.92,571.36,110.44,0,0
ORD-2024-008669,2020-08-05,2020-08-09,First Class,CUST-4107,Ananya Das,Home Office,India,Ahmedabad,Gujarat,West,318600,APAC,BAK-BRE-2191,Bakery,Bread,Modern,Modern Bread,Offline,SM107,High,COD,3,240.05,0.12,558.57,633.73,75.16,0,0
ORD-2019-008670,2020-03-30,2020-04-01,Same Day,CUST-9144,Karan Patel,Corporate,India,Chennai,Tamil Nadu,South,695946,APAC,BAK-MUF-2126,Bakery,Muffins,Local Bakery,Local Bakery Muffins,Online,SM114,Medium,UPI,1,154.75,0.0,129.68,154.75,25.07,0,0
ORD-2020-008671,2021-01-18,2021-01-22,First Class,CUST-1475,Isha Khan,Home Office,India,Kolkata,West Bengal,East,601040,APAC,PRO-POT-0072,Produce,Potatoes,New Crop,New Crop Potatoes,Offline,SM127,Critical,Card,3,115.17,0.0,221.43,345.51,124.08,0,0
ORD-2021-008672,2019-09-14,2019-09-16,First Class,CUST-5121,Karan Mondal,Corporate,India,Mumbai,Maharashtra,West,281658,APAC,DAI-BUT-7954,Dairy,Butter,Britannia,Britannia Butter,Offline,SM105,Medium,Card,6,189.78,0.0,820.08,1138.68,318.6,0,0
ORD-2022-008673,2023-08-12,2023-08-14,Standard Class,CUST-9122,Karan Singh,Corporate,India,Bengaluru,Karnataka,South,670556,APAC,HOU-TIS-9651,Household,Tissue,Kleenex,Kleenex Tissue,Online,SM128,High,Card,4,524.82,0.0,1328.28,2099.28,771.0,0,0
ORD-2023-008674,2022-10-18,2022-10-21,Second Class,CUST-9867,Priya Khan,Consumer,India,Kolkata,West Bengal,East,303431,APAC,PRO-POT-9964,Produce,Potatoes,New Crop,New Crop Potatoes,Online,SM125,High,Wallet,3,112.1,0.0,284.04,336.3,52.26,0,0
ORD-2024-008675,2019-10-31,2019-11-05,Standard Class,CUST-3024,Rohit Das,Corporate,India,Ahmedabad,Gujarat,West,122407,APAC,SNA-NAM-5551,Snacks,Namkeen,Haldiram,Haldiram Namkeen,Offline,SM129,Low,Card,1,43.34,0.0,25.37,43.34,17.97,0,0
ORD-2019-008676,2019-12-18,2019-12-21,Same Day,CUST-1450,Karan Singh,Home Office,India,Ahmedabad,Gujarat,West,155092,APAC,BAK-BUN-3733,Bakery,Buns,Local Bakery,Local Bakery Buns,Online,SM108,High,Card,8,16.93,0.0,102.8,135.44,32.64,0,0
ORD-2020-008677,2023-11-19,2023-11-20,Second Class,CUST-8936,Priya Gupta,Corporate,India,Hyderabad,Telangana,South,613472,APAC,HOU-CLE-6935,Household,Cleaner,Domex,Domex Cleaner,Online,SM122,Medium,UPI,4,595.98,0.0,1451.96,2383.92,931.96,0,1
ORD-2021-008678,2020-12-28,2021-01-02,Same Day,CUST-8212,Isha Singh,Home Office,India,Mumbai,Maharashtra,West,579680,APAC,PRO-BAN-7988,Produce,Bananas,Cavendish,Cavendish Bananas,Online,SM121,Medium,COD,5,109.89,0.0,378.45,549.45,171.0,0,0
ORD-2022-008679,2022-08-02,2022-08-05,Standard Class,CUST-3666,Karan Mehta,Consumer,India,Pune,Maharashtra,West,348518,APAC,PRO-APP-2178,Produce,Apples,Washington,Washington Apples,Online,SM128,High,UPI,3,86.79,0.15,188.58,221.31,32.73,0,0
ORD-2023-008680,2022-10-04,2022-10-10,Same Day,CUST-7707,Neha Mehta,Home Office,India,Delhi,Delhi,North,440624,APAC,DAI-GHE-5000,Dairy,Ghee,Anik,Anik Ghee,Online,SM110,Medium,UPI,4,116.52,0.01,334.28,461.42,127.14,0,1
ORD-2024-008681,2020-05-27,2020-05-28,Second Class,CUST-7748,Vikram Mondal,Consumer,India,Delhi,Delhi,North,539594,APAC,HOU-TIS-1859,Household,Tissue,Premier,Premier Tissue,Offline,SM101,Medium,UPI,6,310.01,0.0,1140.18,1860.06,719.88,0,1
ORD-2019-008682,2021-01-28,2021-01-30,Standard Class,CUST-6263,Amit Das,Home Office,India,Ahmedabad,Gujarat,West,329983,APAC,PRO-ONI-7468,Produce,Onions,White,White Onions,Online,SM126,Medium,COD,3,15.16,0.0,29.61,45.48,15.87,0,0
ORD-2020-008683,2021-03-04,2021-03-05,First Class,CUST-7235,Ananya Mondal,Corporate,India,Bengaluru,Karnataka,South,342043,APAC,DAI-CHE-3235,Dairy,Cheese,Britannia,Britannia Cheese,Online,SM104,High,COD,5,32.29,0.0,112.1,161.45,49.35,0,0
ORD-2021-008684,2023-03-17,2023-03-18,Same Day,CUST-8054,Isha Iyer,Consumer,India,Chennai,Tamil Nadu,South,499942,APAC,BAK-BRE-6387,Bakery,Bread,Britannia,Britannia Bread,Online,SM121,High,COD,2,138.89,0.0,189.14,277.78,88.64,0,0
ORD-2022-008685,2023-08-18,2023-08-20,First Class,CUST-7072,Vikram Singh,Consumer,India,Surat,Gujarat,West,249299,APAC,HOU-SOA-2027,Household,Soap,Lifebuoy,Lifebuoy Soap,Online,SM125,Low,UPI,2,224.09,0.0,257.44,448.18,190.74,0,1
ORD-2023-008686,2019-08-27,2019-08-29,First Class,CUST-9830,Karan Mondal,Corporate,India,Bengaluru,Karnataka,South,621475,APAC,PRO-APP-1324,Produce,Apples,Shimla,Shimla Apples,Offline,SM111,Medium,Card,6,13.85,0.0,63.48,83.1,19.62,0,0
